merchant_key,merchant_name,category,address,longitude,latitude,avg_price_cent,merchant_rating,business_status,review_key,review_content,review_rating,reviewed_at,author_ref,tags,owner_username
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r10,朋友带来，味道让我很惊喜。,4.9,2026-06-10T16:00:00,食客_001_11,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r11,普通水准，新鲜度没什么记忆点。,3.4,2026-06-14T19:00:00,食客_001_12,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r12,性价比很高，新鲜度超出预期。,4.5,2026-05-24T14:00:00,食客_001_13,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r13,第一次来，新鲜度体验一般，可能不会专门再来。,3.1,2026-04-18T21:00:00,食客_001_14,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r14,外卖点了好几次了，新鲜度包装好味道也在线。,4.8,2026-04-06T21:00:00,食客_001_15,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r15,中规中矩，味道不出错。,2.9,2026-07-17T03:00:00,食客_001_16,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r16,不会再去了，等了一个小时，反正周边选择很多。,1.3,2026-05-04T18:00:00,食客_001_17,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r17,外卖点了好几次了，新鲜度包装好味道也在线。,4.3,2026-05-20T18:00:00,食客_001_18,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r18,踩雷了，等了一个小时，浪费钱。,1.3,2026-05-07T14:00:00,食客_001_19,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r19,朋友带来，新鲜度让我很惊喜。,4.7,2026-03-30T00:00:00,食客_001_20,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r20,环境太吵了，环境太吵了，说话都听不见。,1.3,2026-05-15T00:00:00,食客_001_21,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r21,外卖点了好几次了，新鲜度包装好味道也在线。,5.0,2026-07-08T21:00:00,食客_001_22,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r22,带爸妈来的，老人特别喜欢新鲜度。,4.9,2026-07-11T23:00:00,食客_001_23,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r23,看评价来的，实际味道没有描述得好。,3.5,2026-06-24T15:00:00,食客_001_24,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r24,味道真的绝了，新鲜度特别棒，下次还要来！,4.7,2026-06-27T16:00:00,食客_001_25,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r25,店员特别热情，推荐的味道果然好。,4.6,2026-06-26T17:00:00,食客_001_26,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r26,价格还行，新鲜度对得起价格。,3.6,2026-03-29T14:00:00,食客_001_27,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r27,外卖点了好几次了，新鲜度包装好味道也在线。,4.3,2026-06-01T14:00:00,食客_001_28,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r28,太差了，环境太吵了，不会再来了。,1.1,2026-04-03T04:00:00,食客_001_29,鱼;火锅,demo-merchant
demo80-m00,老码头鲜鱼火锅,火锅,高新区营门口路33号,104.05048,30.733761,8800,4.6,OPEN,demo80-m00-r29,价格还行，新鲜度对得起价格。,3.5,2026-05-16T16:00:00,食客_001_30,鱼;火锅,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r00,食材不新鲜，去了根本没有座位，吃完还拉肚子了。,2.0,2026-04-24T16:00:00,食客_002_01,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r01,外卖点了好几次了，性价比包装好味道也在线。,4.8,2026-07-11T15:00:00,食客_002_02,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r02,第一次来，性价比体验一般，可能不会专门再来。,3.7,2026-07-19T14:00:00,食客_002_03,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r03,经常来，性价比每次都很稳定。,4.6,2026-03-27T03:00:00,食客_002_04,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r04,不会再去了，去了根本没有座位，反正周边选择很多。,2.1,2026-04-18T16:00:00,食客_002_05,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r05,朋友非要来，性价比我觉得还行吧。,3.2,2026-06-25T17:00:00,食客_002_06,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r06,没有想象中好，性价比也就及格水平。,3.8,2026-04-18T03:00:00,食客_002_07,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r07,真的不错，性价比特别棒，下次还要来！,4.8,2026-04-13T21:00:00,食客_002_08,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r08,看了推荐来的，性价比果然名不虚传。,4.1,2026-06-20T17:00:00,食客_002_09,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r09,周末特地过来的，味道没有让我失望。,4.1,2026-04-18T17:00:00,食客_002_10,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r10,装修很用心，性价比在这样的环境里更出众了。,4.3,2026-05-30T19:00:00,食客_002_11,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r11,朋友带来，性价比让我很惊喜。,4.1,2026-06-21T00:00:00,食客_002_12,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r12,在附近办事顺便来的，味道无功无过。,3.8,2026-04-08T22:00:00,食客_002_13,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r13,太难吃了，去了根本没有座位，绝对不会再来了。,1.9,2026-05-05T00:00:00,食客_002_14,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r14,中规中矩，性价比不出错。,3.2,2026-05-13T17:00:00,食客_002_15,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r15,带爸妈来的，老人特别喜欢味道。,4.2,2026-06-12T02:00:00,食客_002_16,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r16,中午来吃个工作餐，味道出餐快又好吃。,4.3,2026-07-10T23:00:00,食客_002_17,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r17,朋友非要来，性价比我觉得还行吧。,3.1,2026-07-09T15:00:00,食客_002_18,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r18,环境很好，性价比也加分。,4.4,2026-04-07T02:00:00,食客_002_19,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r19,周末特地过来的，性价比没有让我失望。,4.8,2026-07-15T18:00:00,食客_002_20,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r20,一般般，性价比没有特别惊艳的地方。,2.6,2026-04-19T19:00:00,食客_002_21,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r21,卫生堪忧，卫生条件太差了，看到就不想吃了。,1.8,2026-04-18T17:00:00,食客_002_22,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r22,没有想象中好，味道也就及格水平。,3.7,2026-07-13T02:00:00,食客_002_23,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r23,装修很用心，性价比在这样的环境里更出众了。,4.4,2026-06-02T18:00:00,食客_002_24,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r24,价格高得离谱，卫生条件太差了，不值这个价。,2.4,2026-05-24T19:00:00,食客_002_25,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r25,外卖点了好几次了，性价比包装好味道也在线。,5.0,2026-06-29T20:00:00,食客_002_26,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r26,真的不错，性价比特别棒，下次还要来！,4.0,2026-05-12T23:00:00,食客_002_27,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r27,性价比很高，性价比超出预期。,4.5,2026-04-01T23:00:00,食客_002_28,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r28,食材不新鲜，卫生条件太差了，吃完还拉肚子了。,1.8,2026-06-29T04:00:00,食客_002_29,川菜,demo-merchant
demo80-m01,巷子深川菜馆,川菜,成华区枣子巷35号,103.978379,30.65399,6200,4.3,OPEN,demo80-m01-r29,周末特地过来的，味道没有让我失望。,4.8,2026-05-03T16:00:00,食客_002_30,川菜,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r00,踩雷了，价格虚高，浪费钱。,1.9,2026-05-18T23:00:00,食客_003_01,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r01,位置好找，卖相值得专门跑一趟。,4.0,2026-05-30T22:00:00,食客_003_02,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r02,带爸妈来的，老人特别喜欢新鲜度。,5.0,2026-06-17T02:00:00,食客_003_03,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r03,朋友聚会选对了地方，新鲜度大家都满意。,4.7,2026-05-16T21:00:00,食客_003_04,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r04,价格还行，卖相对得起价格。,2.8,2026-05-11T19:00:00,食客_003_05,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r05,普通水准，新鲜度没什么记忆点。,3.0,2026-07-02T15:00:00,食客_003_06,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r06,带着孩子去的，价格虚高，一点都不亲子友好。,1.0,2026-07-14T14:00:00,食客_003_07,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r07,周末特地过来的，卖相没有让我失望。,4.9,2026-05-14T17:00:00,食客_003_08,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r08,经常来，新鲜度每次都很稳定。,4.7,2026-03-31T18:00:00,食客_003_09,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r09,普通水准，卖相没什么记忆点。,2.7,2026-04-02T21:00:00,食客_003_10,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r10,在附近办事顺便来的，卖相无功无过。,3.2,2026-04-22T01:00:00,食客_003_11,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r11,种类丰富，卖相随便选都不踩雷。,4.4,2026-04-05T22:00:00,食客_003_12,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r12,店员特别热情，推荐的新鲜度果然好。,4.1,2026-07-22T02:00:00,食客_003_13,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r13,踩雷了，价格虚高，浪费钱。,1.9,2026-04-02T17:00:00,食客_003_14,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r14,外卖点了好几次了，卖相包装好味道也在线。,4.6,2026-05-23T23:00:00,食客_003_15,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r15,周边好停车，新鲜度也没让人失望。,4.1,2026-05-30T02:00:00,食客_003_16,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r16,朋友聚会选对了地方，新鲜度大家都满意。,4.5,2026-06-18T00:00:00,食客_003_17,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r17,种类丰富，卖相随便选都不踩雷。,4.4,2026-07-11T22:00:00,食客_003_18,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r18,上错了菜还不承认，价格虚高，服务太差了。,1.0,2026-06-20T02:00:00,食客_003_19,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r19,在附近办事顺便来的，新鲜度无功无过。,2.9,2026-04-13T15:00:00,食客_003_20,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r20,位置好找，新鲜度值得专门跑一趟。,4.5,2026-07-08T00:00:00,食客_003_21,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r21,价格高得离谱，价格虚高，不值这个价。,2.1,2026-05-13T03:00:00,食客_003_22,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r22,朋友聚会选对了地方，卖相大家都满意。,4.0,2026-04-06T22:00:00,食客_003_23,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r23,环境很好，卖相也加分。,4.7,2026-07-01T18:00:00,食客_003_24,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r24,没有想象中好，卖相也就及格水平。,3.2,2026-05-24T16:00:00,食客_003_25,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r25,外卖点了好几次了，卖相包装好味道也在线。,4.3,2026-04-13T00:00:00,食客_003_26,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r26,在附近办事顺便来的，新鲜度无功无过。,3.5,2026-07-10T03:00:00,食客_003_27,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r27,朋友聚会选对了地方，新鲜度大家都满意。,4.2,2026-06-21T04:00:00,食客_003_28,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r28,第一次来，新鲜度体验一般，可能不会专门再来。,3.4,2026-07-22T03:00:00,食客_003_29,日料,demo-merchant
demo80-m02,樱花寿司屋,日料,成华区琉璃路190号,104.092192,30.645487,13500,4.8,OPEN,demo80-m02-r29,踩雷了，价格虚高，浪费钱。,2.3,2026-04-01T17:00:00,食客_003_30,日料,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r00,价格还行，味道对得起价格。,2.9,2026-07-24T02:00:00,食客_004_01,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r01,装修很用心，味道在这样的环境里更出众了。,4.2,2026-03-28T23:00:00,食客_004_02,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r02,太难吃了，卫生条件太差了，绝对不会再来了。,1.7,2026-05-08T01:00:00,食客_004_03,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r03,踩雷了，卫生条件太差了，浪费钱。,1.4,2026-05-30T17:00:00,食客_004_04,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r04,卫生堪忧，环境太吵了，看到就不想吃了。,2.2,2026-04-24T17:00:00,食客_004_05,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r05,种类丰富，味道随便选都不踩雷。,4.8,2026-04-13T19:00:00,食客_004_06,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r06,价格还行，味道对得起价格。,3.6,2026-04-20T02:00:00,食客_004_07,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r07,食材不新鲜，环境太吵了，吃完还拉肚子了。,1.2,2026-05-26T15:00:00,食客_004_08,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r08,味道真的绝了，味道特别棒，下次还要来！,4.1,2026-03-31T01:00:00,食客_004_09,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r09,周边好停车，味道也没让人失望。,4.2,2026-03-26T23:00:00,食客_004_10,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r10,中规中矩，味道不出错。,3.2,2026-07-01T18:00:00,食客_004_11,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r11,外卖点了好几次了，味道包装好味道也在线。,4.5,2026-06-12T17:00:00,食客_004_12,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r12,不会再去了，环境太吵了，反正周边选择很多。,2.3,2026-05-18T19:00:00,食客_004_13,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r13,朋友带来，味道让我很惊喜。,4.9,2026-03-31T00:00:00,食客_004_14,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r14,经常来，味道每次都很稳定。,4.9,2026-06-30T03:00:00,食客_004_15,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r15,外卖点了好几次了，味道包装好味道也在线。,4.3,2026-04-03T23:00:00,食客_004_16,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r16,位置好找，味道值得专门跑一趟。,4.7,2026-07-19T23:00:00,食客_004_17,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r17,外卖点了好几次了，味道包装好味道也在线。,4.3,2026-04-20T02:00:00,食客_004_18,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r18,没有想象中好，味道也就及格水平。,2.8,2026-07-08T23:00:00,食客_004_19,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r19,中午来吃个工作餐，味道出餐快又好吃。,4.1,2026-04-23T22:00:00,食客_004_20,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r20,种类丰富，味道随便选都不踩雷。,4.3,2026-07-01T23:00:00,食客_004_21,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r21,没有想象中好，味道也就及格水平。,3.4,2026-04-26T00:00:00,食客_004_22,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r22,种类丰富，味道随便选都不踩雷。,4.0,2026-03-28T15:00:00,食客_004_23,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r23,凑合，味道填个需求没问题。,2.9,2026-07-03T04:00:00,食客_004_24,烧烤,demo-merchant
demo80-m03,碳烤天下,烧烤,高新区红星路49号,104.068208,30.677892,7200,4.2,OPEN,demo80-m03-r24,价格还行，味道对得起价格。,3.8,2026-07-13T18:00:00,食客_004_25,烧烤,demo-merchant
