merchant_key,merchant_name,category,address,longitude,latitude,avg_price_cent,merchant_rating,business_status,review_key,review_content,review_rating,reviewed_at,author_ref,tags,owner_username
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r08,装修很用心，味道在这样的环境里更美味了。,4.3,2026-07-05T18:00:00,食客_004_09,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r09,过节涨价就算了，卫生条件太差了，品质还降了。,1.6,2026-04-24T21:00:00,食客_004_10,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r10,朋友聚餐选了这家被大家吐槽了，卫生条件太差了，很尴尬。,1.1,2026-03-31T20:00:00,食客_004_11,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r11,服务态度太差，卫生条件太差了，气得不行。,1.7,2026-03-18T17:00:00,食客_004_12,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r12,下班后跟同事来吃的，味道大家都说好。,4.3,2026-05-11T19:00:00,食客_004_13,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r13,朋友聚会选对了地方，味道大家都满意。,4.7,2026-06-29T18:00:00,食客_004_14,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r14,没想到这个价位能吃到这么好的卫生，太划算了。,5.0,2026-04-13T20:00:00,食客_004_15,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r15,叫了外卖超时一个多小时，环境太吵了，到了都凉了。,2.5,2026-05-26T16:00:00,食客_004_16,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r16,装修很用心，味道在这样的环境里更美味了。,4.8,2026-06-23T04:00:00,食客_004_17,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r17,不会再去了，卫生条件太差了，反正周边选择很多。,1.7,2026-04-22T19:00:00,食客_004_18,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r18,菜单上的味道基本都试过了，每样都很稳。,4.6,2026-07-03T03:00:00,食客_004_19,烧烤,demo-merchant
demo50-m03,碳烤天下,烧烤,金牛区西安北路66号,104.043,30.682,7200,4.2,OPEN,demo50-m03-r19,路过随便吃吃的，卫生中规中矩不出错。,2.9,2026-05-25T21:00:00,食客_004_20,烧烤,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r00,叫了外卖超时一个多小时，上菜等了一个小时，到了都凉了。,2.3,2026-06-20T16:00:00,食客_005_01,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r01,上错了菜还不承认，上菜等了一个小时，服务太差了。,1.8,2026-04-21T04:00:00,食客_005_02,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r02,食材不新鲜，上菜等了一个小时，吃完还拉肚子了。,1.9,2026-05-30T01:00:00,食客_005_03,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r03,带爸妈来的，老人特别喜欢卫生这家。,4.4,2026-06-15T15:00:00,食客_005_04,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r04,在附近办事顺便来的，品种无功无过。,3.4,2026-04-25T00:00:00,食客_005_05,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r05,菜单上的品种基本都试过了，每样都很稳。,4.7,2026-05-18T21:00:00,食客_005_06,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r06,份量适中，安静程度吃完刚刚好，不多不少。,2.8,2026-04-02T22:00:00,食客_005_07,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r07,味道真的绝了，安静程度特别棒，下次还要来！,5.0,2026-05-30T17:00:00,食客_005_08,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r08,口感非常好，卫生让人欲罢不能。,4.3,2026-03-22T22:00:00,食客_005_09,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r09,路过随便吃吃的，卫生中规中矩不出错。,3.4,2026-07-06T00:00:00,食客_005_10,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r10,打包带回家发现份量好少，上菜等了一个小时，不值。,1.8,2026-03-27T23:00:00,食客_005_11,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r11,份量适中，品种吃完刚刚好，不多不少。,3.0,2026-03-13T21:00:00,食客_005_12,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r12,路过看到人很多就知道没来错，安静程度确实好。,4.8,2026-05-23T03:00:00,食客_005_13,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r13,人多等了会儿，品种上来的时候已经凉了些。,2.6,2026-05-20T20:00:00,食客_005_14,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r14,菜单上的安静程度基本都试过了，每样都很稳。,4.0,2026-06-16T21:00:00,食客_005_15,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r15,说是现做的但明显是预制菜，上菜等了一个小时，太假了。,2.2,2026-03-21T18:00:00,食客_005_16,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r16,叫了外卖超时一个多小时，上菜等了一个小时，到了都凉了。,2.1,2026-05-06T15:00:00,食客_005_17,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r17,朋友聚会选对了地方，安静程度大家都满意。,4.0,2026-05-07T14:00:00,食客_005_18,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r18,菜单上的卫生基本都试过了，每样都很稳。,4.4,2026-06-01T14:00:00,食客_005_19,素食,demo-merchant
demo50-m04,素心斋,素食,青羊区文殊院街15号,104.061,30.676,5200,4.6,OPEN,demo50-m04-r19,凑合能吃，安静程度填饱肚子没问题。,2.8,2026-03-19T23:00:00,食客_005_20,素食,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r00,路过看到人很多就知道没来错，味道确实好。,4.6,2026-05-04T03:00:00,食客_006_01,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r01,装修很用心，味道在这样的环境里更美味了。,4.3,2026-03-13T19:00:00,食客_006_02,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r02,装修很用心，性价比在这样的环境里更美味了。,4.7,2026-03-20T15:00:00,食客_006_03,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r03,周末特地过来的，装修没有让我失望。,4.8,2026-05-30T00:00:00,食客_006_04,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r04,实物跟图片差太远，价格虚高，太失望了。,1.3,2026-07-06T22:00:00,食客_006_05,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r05,老板人很好，还送了小菜，味道品质稳定。,4.1,2026-06-23T03:00:00,食客_006_06,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r06,口感非常好，装修让人欲罢不能。,4.1,2026-03-20T16:00:00,食客_006_07,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r07,不能说差，但性价比也没有再来一次的冲动。,3.5,2026-06-14T15:00:00,食客_006_08,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r08,踩雷了，价格虚高，浪费钱。,1.1,2026-06-21T22:00:00,食客_006_09,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r09,没有想象中那么好，味道也就及格水平。,3.1,2026-06-13T04:00:00,食客_006_10,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r10,上错了菜还不承认，价格虚高，服务太差了。,2.2,2026-03-29T17:00:00,食客_006_11,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r11,等了快一个小时，价格虚高，体验极差。,1.4,2026-06-23T03:00:00,食客_006_12,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r12,价格高得离谱，价格虚高，不值这个价。,2.2,2026-07-01T02:00:00,食客_006_13,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r13,性价比炸裂，味道比同价位高出一大截。,4.7,2026-06-09T21:00:00,食客_006_14,西餐,demo-merchant
demo50-m05,意面工坊,西餐,锦江区IFS国际金融中心B1,104.082,30.655,8600,4.5,OPEN,demo50-m05-r14,下班后跟同事来吃的，味道大家都说好。,5.0,2026-05-10T03:00:00,食客_006_15,西餐,demo-merchant
